0.020000
365	3.980221	0.977444	6.349271	0.000000
400	3.337979	0.813875	9.531295	0.000000
410	3.181814	0.774658	13.990436	0.000000
420	3.012038	0.738209	14.932193	0.000000
430	2.878766	0.704273	11.093214	0.000000
440	2.699925	0.672624	7.067067	0.000000
450	2.546093	0.643062	3.463182	0.000000
460	2.429388	0.615406	2.281712	0.000000
470	2.335605	0.589498	1.889501	0.000000
480	2.213246	0.565191	1.653097	0.000000
490	2.134314	0.542357	1.539627	0.000000
500	2.071330	0.520880	1.454841	0.000000
510	1.987871	0.500654	1.403531	0.000000
520	1.925524	0.481583	1.469524	0.000000
530	1.853929	0.463581	1.816172	0.000000
540	1.783540	0.446571	2.126303	0.000000
550	1.735822	0.430479	1.966807	0.000000
560	1.689374	0.415242	1.725720	0.000000
570	1.642926	0.400800	1.858363	0.000000
580	1.596478	0.387099	1.901495	0.000000
590	1.550029	0.374088	1.125289	0.000000
600	1.503581	0.361722	0.743417	0.000000
610	1.457133	0.349960	0.678899	0.000000
620	1.410685	0.338762	0.642480	0.000000
630	1.364237	0.328093	0.626801	0.000000
640	1.317789	0.317920	0.616556	0.000000
650	1.271341	0.308213	0.576826	0.000000
