1.000000
365	3.980221	0.006649	0.712118	1004.424658
400	3.337979	0.005052	1.190205	916.537500
410	3.181814	0.004691	1.836632	894.182927
420	3.012038	0.004364	1.893027	872.892857
430	2.878766	0.004067	1.162073	852.593023
440	2.699925	0.003796	0.641031	833.215909
450	2.546093	0.003548	0.385632	814.700000
460	2.429388	0.003322	0.283721	796.989130
470	2.335605	0.003114	0.233267	780.031915
480	2.213246	0.002924	0.201430	763.781250
490	2.134314	0.002748	0.184632	748.193878
500	2.071330	0.002587	0.169996	733.230000
510	1.987871	0.002437	0.160481	718.852941
520	1.925524	0.002299	0.168486	705.028846
530	1.853929	0.002172	0.218197	691.726415
540	1.783540	0.002053	0.261330	678.916667
550	1.735822	0.001943	0.229413	666.572727
560	1.689374	0.001841	0.192084	654.669643
570	1.642926	0.001746	0.223795	643.184211
580	1.596478	0.001657	0.238941	632.094828
590	1.550029	0.001574	0.122459	621.381356
600	1.503581	0.001497	0.077041	611.025000
610	1.457133	0.001424	0.071307	601.008197
620	1.410685	0.001357	0.068447	591.314516
630	1.364237	0.001293	0.067186	581.928571
640	1.317789	0.001233	0.066359	572.835938
650	1.271341	0.001177	0.062225	564.023077
