0.039000
365	3.980221	0.000480	0.712118	852.684932
400	3.337979	0.000364	1.190205	778.075000
410	3.181814	0.000338	1.836632	759.097561
420	3.012038	0.000315	1.893027	741.023810
430	2.878766	0.000293	1.162073	723.790698
440	2.699925	0.000274	0.641031	707.340909
450	2.546093	0.000256	0.385632	691.622222
460	2.429388	0.000240	0.283721	676.586957
470	2.335605	0.000225	0.233267	662.191489
480	2.213246	0.000211	0.201430	648.395833
490	2.134314	0.000198	0.184632	635.163265
500	2.071330	0.000187	0.169996	622.460000
510	1.987871	0.000176	0.160481	610.254902
520	1.925524	0.000166	0.168486	598.519231
530	1.853929	0.000157	0.218197	587.226415
540	1.783540	0.000148	0.261330	576.351852
550	1.735822	0.000140	0.229413	565.872727
560	1.689374	0.000133	0.192084	555.767857
570	1.642926	0.000126	0.223795	546.017544
580	1.596478	0.000120	0.238941	536.603448
590	1.550029	0.000114	0.122459	527.508475
600	1.503581	0.000108	0.077041	518.716667
610	1.457133	0.000103	0.071307	510.213115
620	1.410685	0.000098	0.068447	501.983871
630	1.364237	0.000093	0.067186	494.015873
640	1.317789	0.000089	0.066359	486.296875
650	1.271341	0.000085	0.062225	478.815385
